season_year,target_season,player_id,player_name,poss_season,w_poss,prior_o,prior_d,m500_o,m500_d,m500,m2000_o,m2000_d,m2000,m4000_o,m4000_d,m4000,m8000_o,m8000_d,m8000,next_year,metric_o,metric_d,metric
2017,2017-18,203457,Nerlens Noel,1284.9,5038.0,-4.953,3.772,-3.689,3.53,-0.159,-3.986,3.482,-0.504,-4.258,3.559,-0.699,-4.503,3.636,-0.866,2018,-4.258,3.559,-0.699
2017,2017-18,203458,Alex Len,3364.1,6756.2,-2.3,2.437,-2.977,0.796,-2.181,-2.606,0.819,-1.787,-2.417,1.013,-1.404,-2.254,1.313,-0.942,2018,-2.417,1.013,-1.404
2017,2017-18,203459,Allen Crabbe,5326.5,9385.2,0.148,0.194,3.958,-1.227,2.731,3.004,-1.034,1.97,2.41,-0.836,1.574,1.83,-0.588,1.242,2018,2.41,-0.836,1.574
2017,2017-18,203460,Andre Roberson,2501.0,7316.3,-0.479,-0.463,-2.399,3.323,0.924,-1.796,2.258,0.461,-1.344,1.521,0.178,-0.936,0.837,-0.1,2018,-1.344,1.521,0.178
2017,2017-18,203463,Ben McLemore,2307.7,6541.4,-0.661,-1.284,-0.295,-1.453,-1.748,-0.553,-1.431,-1.984,-0.68,-1.345,-2.025,-0.76,-1.27,-2.03,2018,-0.68,-1.345,-2.025
2017,2017-18,203464,Brandon Paul,1418.3,1116.0,-1.16,-0.139,-1.573,-1.602,-3.175,-1.323,-0.738,-2.061,-1.208,-0.451,-1.66,-1.13,-0.289,-1.419,2018,-1.208,-0.451,-1.66
2017,2017-18,203468,CJ McCollum,8729.1,14444.6,0.678,-0.541,4.508,0.313,4.821,3.467,0.11,3.577,2.913,-0.068,2.845,2.415,-0.252,2.163,2018,2.913,-0.068,2.845
2017,2017-18,203469,Cody Zeller,1534.8,6037.0,-1.761,0.682,-1.347,4.447,3.1,-1.339,3.245,1.907,-1.421,2.578,1.158,-1.519,1.98,0.461,2018,-1.421,2.578,1.158
2017,2017-18,203471,Dennis Schröder,5424.4,10211.5,1.23,-0.833,0.903,-0.776,0.127,0.666,-0.738,-0.072,0.646,-0.798,-0.152,0.704,-0.878,-0.174,2018,0.646,-0.798,-0.152
2017,2017-18,203473,Dewayne Dedmon,3763.5,5978.7,-1.464,2.458,-2.93,3.002,0.071,-2.456,2.609,0.153,-2.166,2.517,0.35,-1.899,2.483,0.584,2018,-2.166,2.517,0.35
2017,2017-18,203476,Gorgui Dieng,3202.9,9144.6,-2.497,2.099,-3.643,2.652,-0.991,-3.11,2.122,-0.988,-2.814,1.918,-0.896,-2.554,1.796,-0.758,2018,-2.814,1.918,-0.896
2017,2017-18,203477,Isaiah Canaan,977.8,3601.5,2.276,-1.608,-0.359,-0.166,-0.525,0.305,-0.585,-0.28,0.856,-0.905,-0.05,1.386,-1.195,0.192,2018,0.856,-0.905,-0.05
2017,2017-18,203481,Jeff Withey,98.2,1496.1,-0.207,-1.035,-2.198,3.023,0.825,-1.416,1.285,-0.132,-1.045,0.508,-0.537,-0.732,-0.074,-0.806,2018,-1.045,0.508,-0.537
2017,2017-18,203482,Kelly Olynyk,4316.1,8221.2,0.918,1.791,0.714,2.275,2.989,0.954,1.971,2.925,1.058,1.872,2.929,1.132,1.815,2.947,2018,1.058,1.872,2.929
2017,2017-18,203484,Kentavious Caldwell-Pope,4999.7,10560.8,1.262,-0.248,3.228,0.413,3.641,2.602,0.291,2.893,2.322,0.186,2.507,2.062,0.073,2.134,2018,2.322,0.186,2.507
2017,2017-18,203485,Lorenzo Brown,341.8,732.4,0.337,-1.285,-2.078,2.899,0.821,-0.798,0.522,-0.275,-0.316,-0.233,-0.55,0.008,-0.699,-0.691,2018,-0.316,-0.233,-0.55
2017,2017-18,203486,Mason Plumlee,3289.5,8566.6,-1.385,1.9,-2.823,1.512,-1.311,-2.491,1.201,-1.29,-2.26,1.194,-1.066,-1.989,1.296,-0.692,2018,-2.26,1.194,-1.066
2017,2017-18,203487,Michael Carter-Williams,2294.7,6207.7,-1.948,1.618,-0.137,0.88,0.742,-0.702,0.953,0.25,-1.043,1.054,0.01,-1.365,1.206,-0.16,2018,-1.043,1.054,0.01
2017,2017-18,203488,Mike Muscala,2599.2,4634.3,-0.529,1.23,0.964,1.048,2.012,0.671,0.878,1.549,0.389,0.937,1.326,0.101,1.022,1.123,2018,0.389,0.937,1.326
2017,2017-18,203489,Nate Wolters,47.0,571.1,-7.149,0.33,-3.548,1.214,-2.334,-5.745,0.789,-4.956,-6.374,0.617,-5.756,-6.722,0.501,-6.221,2018,-6.374,0.617,-5.756
2017,2017-18,203490,Otto Porter Jr.,5961.3,10891.1,0.19,1.948,3.098,1.107,4.204,2.346,1.175,3.521,1.855,1.257,3.112,1.382,1.359,2.741,2018,1.855,1.257,3.112
2017,2017-18,203493,Reggie Bullock,4250.4,4682.2,0.843,-0.243,0.804,-0.877,-0.073,0.614,-0.628,-0.014,0.619,-0.502,0.117,0.672,-0.401,0.271,2018,0.619,-0.502,0.117
2017,2017-18,203496,Robert Covington,6155.2,10533.0,0.582,1.217,2.169,2.272,4.44,1.877,1.732,3.609,1.728,1.4,3.128,1.574,1.12,2.694,2018,1.728,1.4,3.128
2017,2017-18,203497,Rudy Gobert,4742.0,10967.3,-1.942,3.641,-2.767,6.86,4.093,-2.297,6.369,4.072,-2.14,6.069,3.928,-2.065,5.7,3.635,2018,-2.14,6.069,3.928
2017,2017-18,203498,Shabazz Muhammad,1032.2,4582.4,0.084,-1.629,0.143,-2.412,-2.269,0.114,-2.256,-2.142,0.143,-2.113,-1.97,0.188,-1.981,-1.793,2018,0.143,-2.113,-1.97
2017,2017-18,203499,Shane Larkin,1883.2,4021.6,-1.117,0.208,-3.308,1.791,-1.517,-2.811,1.348,-1.463,-2.398,1.058,-1.341,-1.964,0.777,-1.187,2018,-2.398,1.058,-1.341
2017,2017-18,203500,Steven Adams,6379.8,11976.4,0.131,1.316,-1.922,3.124,1.202,-0.849,2.254,1.405,-0.34,1.913,1.574,0.034,1.675,1.71,2018,-0.34,1.913,1.574
2017,2017-18,203501,Tim Hardaway Jr.,4619.7,8700.4,1.831,-0.117,3.984,-0.153,3.831,3.184,-0.352,2.832,2.755,-0.421,2.333,2.406,-0.449,1.957,2018,2.755,-0.421,2.333
2017,2017-18,203503,Tony Snell,5079.1,9622.0,-0.555,-0.632,-0.5,-1.686,-2.186,-0.628,-1.391,-2.019,-0.615,-1.195,-1.81,-0.579,-1.001,-1.579,2018,-0.615,-1.195,-1.81
2017,2017-18,203504,Trey Burke,1904.7,5370.9,3.419,-0.629,0.3,-0.984,-0.684,0.783,-0.706,0.078,1.33,-0.589,0.741,1.951,-0.514,1.437,2018,1.33,-0.589,0.741
2017,2017-18,203505,Vander Blue,112.3,132.9,-3.705,-1.248,-2.503,0.701,-1.802,-3.299,-0.673,-3.973,-3.458,-0.946,-4.404,-3.538,-1.088,-4.626,2018,-3.458,-0.946,-4.404
2017,2017-18,203506,Victor Oladipo,6252.2,12373.1,3.075,-0.128,1.949,1.127,3.076,1.538,1.231,2.769,1.579,1.097,2.676,1.819,0.825,2.644,2018,1.579,1.097,2.676
2017,2017-18,203507,Giannis Antetokounmpo,7973.0,15117.9,2.349,0.903,2.744,2.776,5.52,2.559,2.241,4.8,2.464,1.896,4.36,2.397,1.569,3.967,2018,2.464,1.896,4.36
2017,2017-18,203512,Lucas Nogueira,1020.4,2423.0,-3.036,2.933,-2.759,2.854,0.095,-2.678,2.862,0.183,-2.682,2.893,0.212,-2.727,2.922,0.195,2018,-2.682,2.893,0.212
2017,2017-18,203516,James Ennis III,4112.6,6223.7,0.215,-1.038,0.288,-1.826,-1.538,0.178,-1.696,-1.517,0.172,-1.524,-1.352,0.173,-1.319,-1.147,2018,0.172,-1.524,-1.352
2017,2017-18,203518,Alex Abrines,2756.7,3799.2,0.016,-0.626,2.265,-1.137,1.128,1.5,-1.061,0.439,1.106,-0.986,0.119,0.769,-0.892,-0.123,2018,1.106,-0.986,0.119
2017,2017-18,203521,Matthew Dellavedova,1776.5,6958.2,-0.193,0.079,0.628,2.232,2.86,0.215,1.842,2.057,0.044,1.489,1.533,-0.062,1.083,1.021,2018,0.044,1.489,1.533
2017,2017-18,203524,Solomon Hill,457.9,5655.5,-1.688,0.977,1.105,-2.445,-1.34,0.17,-1.506,-1.336,-0.389,-0.882,-1.271,-0.873,-0.293,-1.166,2018,-0.389,-0.882,-1.271
2017,2017-18,203526,Raul Neto,1223.7,2782.2,0.322,-1.36,1.186,1.852,3.038,0.818,0.926,1.744,0.644,0.336,0.979,0.509,-0.194,0.314,2018,0.644,0.336,0.979
2017,2017-18,203530,Joffrey Lauvergne,1311.3,3275.7,-1.404,-0.012,-2.477,-2.152,-4.629,-2.1,-1.766,-3.866,-1.883,-1.321,-3.204,-1.683,-0.866,-2.548,2018,-1.883,-1.321,-3.204
2017,2017-18,203546,Ian Clark,3522.3,5536.8,-0.225,-1.489,-1.289,-1.367,-2.655,-1.045,-1.658,-2.703,-0.771,-1.823,-2.594,-0.494,-1.897,-2.392,2018,-0.771,-1.823,-2.594
2017,2017-18,203552,Seth Curry,815.4,3609.3,0.0,-0.0,1.379,2.244,3.623,1.037,1.364,2.401,0.785,0.926,1.711,0.545,0.584,1.129,2018,0.785,0.926,1.711
2017,2017-18,203580,Larry Drew II,195.5,278.5,-2.215,-1.53,-3.691,-0.078,-3.769,-2.677,-1.112,-3.789,-2.416,-1.332,-3.748,-2.272,-1.439,-3.71,2018,-2.416,-1.332,-3.748
2017,2017-18,203584,Troy Daniels,3968.5,5405.0,0.851,-1.509,1.799,-1.445,0.354,1.396,-1.333,0.064,1.268,-1.324,-0.057,1.188,-1.361,-0.173,2018,1.268,-1.324,-0.057
2017,2017-18,203585,Rodney McGruder,704.2,3114.9,1.425,-1.643,0.152,1.03,1.181,0.744,0.1,0.844,1.059,-0.461,0.598,1.279,-0.921,0.359,2018,1.059,-0.461,0.598
2017,2017-18,203613,Jonathon Simmons,5092.6,6808.8,0.758,-1.473,0.36,-2.635,-2.275,0.361,-2.376,-2.015,0.446,-2.175,-1.729,0.558,-1.96,-1.402,2018,0.446,-2.175,-1.729
2017,2017-18,203687,Reggie Hearn,16.6,14.4,7.407,-2.885,7.488,-3.317,4.17,7.498,-3.001,4.497,7.503,-2.942,4.56,7.503,-2.91,4.593,2018,7.503,-2.942,4.56
2017,2017-18,203705,Josh Magette,526.6,442.7,-0.674,3.221,0.973,1.857,2.83,-0.053,2.685,2.632,-0.288,2.922,2.634,-0.419,3.063,2.644,2018,-0.288,2.922,2.634
2017,2017-18,203710,C.J. Williams,1580.1,1274.5,-0.551,-0.381,-0.007,0.179,0.172,-0.324,-0.137,-0.46,-0.368,-0.264,-0.632,-0.383,-0.346,-0.729,2018,-0.368,-0.264,-0.632
2017,2017-18,203816,Scotty Hopson,20.9,20.5,0.849,-8.05,0.174,-8.552,-8.378,0.769,-8.189,-7.42,0.863,-8.12,-7.257,0.906,-8.082,-7.176,2018,0.863,-8.12,-7.257
2017,2017-18,203894,Shabazz Napier,3793.9,4736.2,0.459,0.156,0.323,1.112,1.435,0.18,1.019,1.198,0.269,0.875,1.144,0.418,0.684,1.101,2018,0.269,0.875,1.144
2017,2017-18,203897,Zach LaVine,1576.3,6216.4,1.385,-2.91,0.729,-2.555,-1.826,0.664,-2.595,-1.931,0.808,-2.697,-1.889,1.032,-2.821,-1.79,2018,0.808,-2.697,-1.889
2017,2017-18,203898,Tyler Ennis,1542.4,2788.5,-1.35,-0.273,-0.821,1.087,0.266,-1.156,0.659,-0.497,-1.213,0.358,-0.854,-1.227,0.095,-1.132,2018,-1.213,0.358,-0.854
2017,2017-18,203900,Markel Brown,17.5,1223.5,-4.808,0.172,-1.112,-2.723,-3.835,-3.059,-1.227,-4.286,-3.761,-0.643,-4.404,-4.207,-0.261,-4.467,2018,-3.761,-0.643,-4.404
2017,2017-18,203901,Elfrid Payton,4492.1,9549.9,1.718,-1.559,2.286,-1.551,0.734,1.97,-1.528,0.442,1.876,-1.573,0.303,1.821,-1.62,0.201,2018,1.876,-1.573,0.303
2017,2017-18,203903,Jordan Clarkson,3914.7,9421.3,2.11,-1.682,0.967,-1.488,-0.522,0.915,-1.594,-0.679,1.023,-1.659,-0.636,1.231,-1.717,-0.486,2018,1.023,-1.659,-0.636
2017,2017-18,203914,Gary Harris,5424.3,9225.0,2.216,-0.755,1.805,-1.737,0.068,1.962,-1.52,0.442,2.131,-1.403,0.728,2.288,-1.297,0.991,2018,2.131,-1.403,0.728
2017,2017-18,203915,Spencer Dinwiddie,5945.8,6977.8,2.146,0.314,1.411,1.656,3.067,1.659,1.253,2.913,1.916,0.968,2.883,2.154,0.702,2.856,2018,1.916,0.968,2.883
2017,2017-18,203917,Nik Stauskas,1290.5,5793.0,0.136,-1.424,2.224,-1.865,0.359,1.503,-1.617,-0.114,1.122,-1.553,-0.431,0.819,-1.536,-0.718,2018,1.122,-1.553,-0.431
2017,2017-18,203918,Rodney Hood,4866.8,9309.6,0.647,-0.9,-1.159,-0.784,-1.943,-0.957,-0.583,-1.54,-0.699,-0.423,-1.122,-0.376,-0.297,-0.673,2018,-0.699,-0.423,-1.122
2017,2017-18,203920,Khem Birch,1657.6,1450.9,-2.424,1.878,0.932,4.503,5.436,-0.437,3.149,2.712,-1.102,2.642,1.541,-1.611,2.302,0.691,2018,-1.102,2.642,1.541
2017,2017-18,203922,Glenn Robinson III,898.8,3077.6,-0.937,-0.125,1.041,-0.716,0.325,0.174,-0.704,-0.53,-0.199,-0.636,-0.834,-0.472,-0.519,-0.99,2018,-0.199,-0.636,-0.834
2017,2017-18,203923,James Young,120.7,735.9,0.774,-3.9,0.77,-3.393,-2.623,0.728,-3.581,-2.853,0.766,-3.692,-2.926,0.807,-3.775,-2.968,2018,0.766,-3.692,-2.926
2017,2017-18,203924,Jerami Grant,4394.8,8080.1,-0.273,0.238,-0.911,-0.57,-1.481,-0.628,-0.696,-1.324,-0.469,-0.604,-1.072,-0.334,-0.426,-0.759,2018,-0.469,-0.604,-1.072
2017,2017-18,203925,Joe Harris,5174.5,5911.8,1.171,-0.966,2.976,-2.467,0.509,2.498,-2.09,0.408,2.255,-1.812,0.443,2.022,-1.541,0.481,2018,2.255,-1.812,0.443
2017,2017-18,203926,Doug McDermott,4358.1,7114.4,-0.407,-1.013,0.249,-0.906,-0.657,0.105,-0.924,-0.819,0.081,-0.989,-0.908,0.038,-1.056,-1.019,2018,0.081,-0.989,-0.908
2017,2017-18,203930,Sean Kilpatrick,1537.8,4032.6,1.218,-2.371,2.404,-3.818,-1.414,2.025,-3.335,-1.311,1.839,-3.053,-1.215,1.674,-2.803,-1.129,2018,1.839,-3.053,-1.215
2017,2017-18,203932,Aaron Gordon,5100.1,8974.6,1.035,0.007,2.51,-0.551,1.959,2.186,-0.538,1.648,1.909,-0.451,1.458,1.614,-0.34,1.273,2018,1.909,-0.451,1.458
2017,2017-18,203933,T.J. Warren,5089.0,7614.4,0.851,-1.283,1.931,-1.775,0.156,1.829,-1.909,-0.08,1.766,-1.943,-0.177,1.668,-1.918,-0.249,2018,1.766,-1.943,-0.177
2017,2017-18,203935,Marcus Smart,3966.9,9733.5,0.299,0.342,3.17,-0.623,2.547,2.571,-0.479,2.092,2.179,-0.342,1.836,1.761,-0.173,1.588,2018,2.179,-0.342,1.836
2017,2017-18,203937,Kyle Anderson,4808.0,6700.8,-1.366,1.817,-0.112,1.023,0.911,-0.751,1.369,0.617,-0.973,1.568,0.595,-1.089,1.721,0.631,2018,-0.973,1.568,0.595
2017,2017-18,203939,Dwight Powell,3983.1,5488.7,-0.999,2.955,-1.803,1.993,0.19,-1.478,2.202,0.725,-1.288,2.402,1.114,-1.119,2.586,1.467,2018,-1.288,2.402,1.114
2017,2017-18,203940,Adreian Payne,106.4,1026.7,0.017,-0.03,-1.75,-1.631,-3.382,-0.903,-0.744,-1.648,-0.543,-0.413,-0.957,-0.279,-0.215,-0.494,2018,-0.543,-0.413,-0.957
2017,2017-18,203943,Noah Vonleh,2100.9,4504.8,-3.025,1.752,-5.627,2.522,-3.106,-4.502,2.257,-2.245,-3.916,2.109,-1.807,-3.455,1.971,-1.484,2018,-3.916,2.109,-1.807
2017,2017-18,203944,Julius Randle,4403.7,8121.5,1.013,-1.042,-0.746,-1.493,-2.239,-0.353,-1.362,-1.715,-0.079,-1.236,-1.315,0.223,-1.128,-0.905,2018,-0.079,-1.236,-1.315
2017,2017-18,203948,Johnny O'Bryant III,930.6,1687.8,-2.667,0.05,-3.316,-0.145,-3.461,-3.056,-0.233,-3.289,-2.916,-0.179,-3.095,-2.794,-0.102,-2.897,2018,-2.916,-0.179,-3.095
2017,2017-18,203949,James Michael McAdoo,44.9,944.8,1.622,-4.11,-1.973,-1.548,-3.521,-0.081,-2.927,-3.008,0.632,-3.434,-2.802,1.11,-3.755,-2.644,2018,0.632,-3.434,-2.802
2017,2017-18,203952,Andrew Wiggins,7184.0,13572.3,0.137,-1.037,2.508,-2.25,0.258,1.95,-2.16,-0.21,1.65,-2.073,-0.423,1.358,-1.945,-0.587,2018,1.65,-2.073,-0.423
2017,2017-18,203953,Jabari Parker,1775.0,6169.3,0.955,-1.392,0.488,-3.804,-3.317,0.414,-3.276,-2.862,0.479,-2.839,-2.36,0.603,-2.376,-1.773,2018,0.479,-2.839,-2.36
2017,2017-18,203954,Joel Embiid,5470.0,5973.9,1.022,1.861,0.888,6.547,7.435,1.432,4.597,6.028,1.632,3.566,5.198,1.691,2.749,4.441,2018,1.632,3.566,5.198
2017,2017-18,203957,Danté Exum,572.3,3183.8,2.339,-2.586,-0.056,-0.284,-0.34,0.496,-0.686,-0.19,0.98,-1.061,-0.081,1.458,-1.456,0.003,2018,0.98,-1.061,-0.081
2017,2017-18,203960,JaKarr Sampson,842.0,2154.3,-3.767,1.16,-2.346,0.267,-2.079,-3.067,0.687,-2.381,-3.363,0.872,-2.491,-3.543,0.997,-2.546,2018,-3.363,0.872,-2.491
2017,2017-18,203961,Eric Moreland,2072.0,1745.1,-4.926,4.978,-5.559,5.418,-0.141,-5.091,5.244,0.154,-4.96,5.179,0.219,-4.896,5.117,0.221,2018,-4.96,5.179,0.219
2017,2017-18,203962,Josh Huestis,2409.3,2071.1,-1.93,-0.136,-1.931,2.016,0.085,-1.935,1.16,-0.775,-1.874,0.709,-1.165,-1.823,0.361,-1.462,2018,-1.874,0.709,-1.165
2017,2017-18,203966,Jamil Wilson,682.0,531.7,0.47,0.292,-1.809,0.939,-0.871,-0.36,0.495,0.135,0.055,0.385,0.439,0.298,0.328,0.626,2018,0.055,0.385,0.439
2017,2017-18,203967,Dario Šarić,5649.6,7772.1,1.049,0.595,-0.015,0.322,0.307,0.627,-0.06,0.567,1.014,-0.155,0.859,1.31,-0.142,1.168,2018,1.014,-0.155,0.859
2017,2017-18,203991,Clint Capela,5730.2,9148.6,-0.714,2.255,-2.469,2.872,0.403,-1.796,2.422,0.627,-1.411,2.244,0.833,-1.073,2.125,1.052,2018,-1.411,2.244,0.833
2017,2017-18,203992,Bogdan Bogdanović,5242.8,4282.8,0.366,-0.238,1.406,-0.693,0.713,0.921,-0.559,0.362,0.72,-0.485,0.235,0.584,-0.424,0.16,2018,0.72,-0.485,0.235
2017,2017-18,203994,Jusuf Nurkić,5085.4,7041.0,-2.026,2.031,-2.713,4.506,1.793,-2.225,3.718,1.493,-1.979,3.271,1.292,-1.8,2.851,1.051,2018,-1.979,3.271,1.292
2017,2017-18,203998,Bruno Caboclo,265.7,325.9,-2.116,0.625,-2.346,2.424,0.077,-2.201,1.298,-0.903,-2.138,1.01,-1.128,-2.09,0.839,-1.252,2018,-2.138,1.01,-1.128
2017,2017-18,203999,Nikola Jokić,6252.8,9374.1,1.666,4.03,4.323,6.319,10.641,3.77,5.26,9.031,3.346,4.73,8.076,2.904,4.318,7.222,2018,3.346,4.73,8.076
2017,2017-18,204001,Kristaps Porziņģis,3701.2,7170.1,-0.162,2.801,2.294,2.067,4.361,2.004,2.072,4.076,1.688,2.157,3.845,1.293,2.281,3.574,2018,1.688,2.157,3.845
2017,2017-18,204020,Tyler Johnson,4977.9,7618.9,-0.02,0.102,0.909,-0.358,0.55,0.617,-0.206,0.412,0.488,-0.119,0.369,0.365,-0.035,0.33,2018,0.488,-0.119,0.369
2017,2017-18,204022,Jack Cooley,194.6,219.3,-1.871,2.005,-1.927,1.769,-0.158,-1.857,1.954,0.097,-1.823,1.978,0.155,-1.803,1.992,0.189,2018,-1.823,1.978,0.155
2017,2017-18,204025,Tim Frazier,2165.6,4411.4,-0.441,1.486,0.773,0.481,1.254,0.221,0.58,0.802,0.012,0.691,0.703,-0.131,0.849,0.718,2018,0.012,0.691,0.703
2017,2017-18,204028,Tarik Black,1226.8,3409.4,-3.62,1.371,-2.659,1.187,-1.472,-2.969,1.127,-1.842,-3.153,1.177,-1.976,-3.318,1.241,-2.077,2018,-3.153,1.177,-1.976
2017,2017-18,204037,Travis Wear,529.9,699.9,-2.642,1.109,-3.026,1.573,-1.453,-2.689,1.351,-1.338,-2.607,1.28,-1.327,-2.567,1.221,-1.346,2018,-2.607,1.28,-1.327
2017,2017-18,204038,Langston Galloway,2388.2,6040.6,0.361,-0.077,0.469,0.562,1.032,-0.029,0.376,0.347,-0.109,0.284,0.175,-0.054,0.187,0.132,2018,-0.109,0.284,0.175
2017,2017-18,204060,Joe Ingles,6596.8,10597.4,1.741,1.235,1.882,0.944,2.825,1.639,1.385,3.024,1.591,1.652,3.242,1.604,1.85,3.454,2018,1.591,1.652,3.242
2017,2017-18,204065,David Stockton,17.5,43.3,9.267,-7.842,9.97,-8.748,1.222,9.553,-8.076,1.477,9.468,-7.955,1.513,9.419,-7.893,1.526,2018,9.468,-7.955,1.513
2017,2017-18,204066,John Holland,432.7,375.1,-0.682,-0.9,-1.799,-0.91,-2.709,-0.821,-0.995,-1.816,-0.675,-0.962,-1.637,-0.62,-0.934,-1.554,2018,-0.675,-0.962,-1.637
2017,2017-18,204067,Jarell Eddie,21.5,205.8,-3.042,0.259,-0.929,0.395,-0.534,-2.303,0.275,-2.028,-2.606,0.262,-2.345,-2.77,0.26,-2.51,2018,-2.606,0.262,-2.345
2017,2017-18,204098,Xavier Munford,51.9,238.7,-1.611,-3.896,-2.659,-2.209,-4.868,-1.875,-3.398,-5.274,-1.701,-3.638,-5.339,-1.611,-3.759,-5.37,2018,-1.701,-3.638,-5.339
2017,2017-18,204179,Omari Johnson,64.8,58.4,1.448,-1.036,1.34,0.51,1.849,1.526,-0.638,0.888,1.545,-0.837,0.708,1.548,-0.933,0.614,2018,1.545,-0.837,0.708
2017,2017-18,204456,T.J. McConnell,4329.6,7753.6,-1.1,0.53,0.716,-2.873,-2.157,0.26,-1.968,-1.709,0.033,-1.458,-1.425,-0.185,-0.965,-1.151,2018,0.033,-1.458,-1.425
2017,2017-18,1626143,Jahlil Okafor,853.9,3314.5,-3.134,-0.155,-6.667,1.939,-4.728,-5.304,0.997,-4.306,-4.578,0.579,-3.999,-3.974,0.26,-3.714,2018,-4.578,0.579,-3.999
2017,2017-18,1626144,Emmanuel Mudiay,2778.4,5628.8,0.602,-2.125,0.14,-4.715,-4.575,0.4,-3.884,-3.485,0.563,-3.436,-2.873,0.685,-3.044,-2.358,2018,0.563,-3.436,-2.873
2017,2017-18,1626145,Tyus Jones,3586.7,4450.1,1.465,-0.701,3.263,0.053,3.316,2.699,-0.253,2.446,2.439,-0.46,1.979,2.206,-0.636,1.571,2018,2.439,-0.46,1.979
2017,2017-18,1626147,Justin Anderson,1206.6,3057.5,0.719,-1.323,-1.179,-1.848,-3.027,-0.491,-1.769,-2.26,-0.067,-1.681,-1.747,0.294,-1.589,-1.295,2018,-0.067,-1.681,-1.747
2017,2017-18,1626148,Anthony Brown,9.3,678.6,9.375,-3.781,3.008,-0.409,2.599,6.495,-2.247,4.248,7.702,-2.885,4.817,8.475,-3.288,5.187,2018,7.702,-2.885,4.817
2017,2017-18,1626149,Montrezl Harrell,3046.4,4187.8,1.671,-0.504,1.808,-0.694,1.114,2.31,-1.11,1.2,2.432,-1.162,1.27,2.404,-1.097,1.307,2018,2.432,-1.162,1.27
2017,2017-18,1626150,Andrew Harrison,2703.7,4133.0,0.316,-0.283,-2.392,1.383,-1.009,-1.478,0.785,-0.693,-0.908,0.458,-0.45,-0.424,0.204,-0.219,2018,-0.908,0.458,-0.45
2017,2017-18,1626151,Aaron Harrison,565.8,601.1,-0.978,-0.692,-0.614,-3.631,-4.245,-0.81,-1.82,-2.629,-0.848,-1.31,-2.158,-0.867,-1.012,-1.879,2018,-0.848,-1.31,-2.158
2017,2017-18,1626153,Delon Wright,3530.2,4105.9,1.822,-0.142,1.008,0.781,1.789,1.423,0.666,2.089,1.678,0.541,2.219,1.865,0.38,2.244,2018,1.678,0.541,2.219
2017,2017-18,1626154,RJ Hunter,98.4,371.3,-1.709,2.351,-1.742,0.393,-1.35,-1.721,1.711,-0.01,-1.679,2.025,0.346,-1.648,2.193,0.545,2018,-1.679,2.025,0.346
2017,2017-18,1626155,Sam Dekker,1862.2,3196.5,-0.406,-1.85,0.838,-0.82,0.018,0.701,-1.377,-0.677,0.584,-1.645,-1.061,0.41,-1.829,-1.419,2018,0.584,-1.645,-1.061
2017,2017-18,1626156,D'Angelo Russell,3318.5,6898.3,1.458,-1.502,2.74,-2.592,0.148,2.121,-2.228,-0.107,1.809,-1.996,-0.187,1.587,-1.795,-0.208,2018,1.809,-1.996,-0.187
2017,2017-18,1626157,Karl-Anthony Towns,7144.1,11930.7,0.376,3.415,2.385,2.857,5.242,2.353,2.595,4.948,2.156,2.566,4.721,1.852,2.618,4.47,2018,2.156,2.566,4.721
2017,2017-18,1626158,Richaun Holmes,1789.7,3549.0,-1.207,1.263,-0.038,0.543,0.506,-0.006,0.03,0.024,-0.177,0.11,-0.067,-0.416,0.357,-0.059,2018,-0.177,0.11,-0.067
2017,2017-18,1626159,Justise Winslow,3977.2,5949.3,-2.055,0.661,-0.633,1.894,1.261,-0.904,1.633,0.729,-1.143,1.474,0.331,-1.405,1.295,-0.109,2018,-1.143,1.474,0.331
2017,2017-18,1626161,Willie Cauley-Stein,4890.3,6945.1,-1.589,1.34,-3.018,1.224,-1.794,-2.553,0.994,-1.559,-2.299,0.947,-1.352,-2.068,0.975,-1.093,2018,-2.299,0.947,-1.352
2017,2017-18,1626162,Kelly Oubre Jr.,5471.9,7195.6,-0.347,0.004,1.165,-2.306,-1.14,0.817,-2.06,-1.244,0.565,-1.764,-1.199,0.316,-1.378,-1.062,2018,0.565,-1.764,-1.199
2017,2017-18,1626163,Frank Kaminsky,4461.5,7570.9,0.039,-0.13,-0.081,1.058,0.977,0.128,0.263,0.391,0.19,0.022,0.212,0.213,-0.085,0.128,2018,0.19,0.022,0.212
2017,2017-18,1626164,Devin Booker,4426.1,8544.6,2.309,-1.645,4.386,-4.328,0.058,3.929,-3.844,0.085,3.673,-3.469,0.204,3.405,-3.062,0.343,2018,3.673,-3.469,0.204
2017,2017-18,1626166,Cameron Payne,1415.9,2431.6,1.303,-0.742,0.89,-1.742,-0.852,0.947,-1.183,-0.236,1.058,-0.996,0.062,1.18,-0.888,0.293,2018,1.058,-0.996,0.062
2017,2017-18,1626167,Myles Turner,4783.6,8770.7,-1.781,2.082,-3.081,3.248,0.167,-2.238,2.509,0.271,-1.967,2.214,0.246,-1.844,2.031,0.187,2018,-1.967,2.214,0.246
2017,2017-18,1626168,Trey Lyles,2733.5,4733.9,0.545,0.189,-2.008,1.39,-0.618,-1.315,1.074,-0.241,-0.886,0.91,0.024,-0.453,0.75,0.297,2018,-0.886,0.91,0.024
